fecha_publicacion,termino,vistas,url,titulo,hashtags,descargado,text,idioma,polaridad
2024-02-11,lo_malo_de_iphone,135300,https://www.tiktok.com/@nahokyson/video/7334474222187695365,,"#iphone,#apple,#duda",True, alguien mal es pasa que cuando ven un iPhone que no es otro yo lo ven mejor o sea que tengo este es un iPhone 13 Pro y a mi novia pues le llevó este que es el iPhone 13 y ahorita que lo veo siento que se ve mejor o sea me me usa más como se ve a la pantalla cuando toma fotos no sé digo no sé si había mal de pase si había si se sigue yo había visto por ahí que había una teoría de eso que alguien lo lo confirme,es,NEU
2023-09-07,lo_malo_de_iphone,30700,https://www.tiktok.com/@rocioamandax/video/7276191139177172229,,"@carlos sanchez,#iphone14pro,#review",True," Les voy a contar por qué el iPhone 14 Pro no es un buen teléfono. Yo lo tengo desde el año pasado desde octubre y me ha pasado varias cosas igual que no me habían pasado con otros teléfonos. Lo primero es que el primer día que lo tuve se me quedó pegado y fue como fome porque p*** un teléfono nuevo. Lo segundo es estado de la batería que no es muy buena. Yo antes tenía el iPhone 11 y ese teléfono de verdad a mí el menos me salió demasiado bueno. Cuando lo tuve al principio me duraba dos días enteros la batería y se lo juro que yo lo ocupo demasiado. Y cuando tuve este me duraba un día la batería. En julio más o menos como que de 100% de batería porque me duró todos esos meses con la condición de 100% de batería. Como que de la nada pasara a 96 y ahora creo que todavía tengo 96. Y lo otro que me ha pasado que yo creo que fue lo peor que me ha pasado con el teléfono es que en febrero el micrófono de abajo del teléfono se me echó a perder de la nada, no me funcionaba para nada. Yo pensé que había sido por mi culpa porque yo lo había puesto como en un lugar donde había polvo o sabía como mojado o algo así. Pero el teléfono es para el agua. Y lo tuve que llevar al servicio técnico y me dio tanta paja porque era prácticamente nuevo. Y claro no era culpa de mí, era culpa del teléfono. Así que me lo arreglaron claramente gratis porque en Apple tenéis como garantía de un año para arreglar el teléfono de cualquier falla. Así como del teléfono. Así que eso y yo creo que ahora no es una buena opción comprarse este teléfono porque va a salir el 15 y probablemente el 15 será mejor que este. Pero igual yo siempre recomiendo y yo siempre lo hago es ver videos en YouTube así como ver artos videos. No solamente quedarse con uno de como de las opiniones del teléfono. Y ahora lo bueno y que me encanta, me encanta demasiado el porte, me encanta demasiado las cámaras, las cámaras, las amo. Creo que estéticamente es un teléfono muy lindo. Yo lo amo. También es un teléfono demasiado resistente, se me ha caído. No saben cuántas veces se me ha caído este. Y ya, sí se me ha roto pero como que se me rompió un poco en la cámara pero no se ve nada. No afecta nada, es así una rayita pequeña. Pero así que es a mi opinión.",es,NEG
2022-09-16,lo_malo_de_iphone,34000,https://www.tiktok.com/@alcedojr507/video/7144074216122469637,,"#iphone,#ios16,#ios,#iphone14,#actualizacion",True, por alguna extraña razón activarle el porcentaje de la batería arriba hace que se descargue más rápido yo me asuste al principio luego lo white y la cargadura,es,NEU
2023-10-22,lo_malo_de_iphone,2913,https://www.tiktok.com/@tecnologiaparami/video/7292945621424672006,,"#iphone,#tecnologiaparami,#iphone15ProMax",True," Pero bueno y no tan bueno del nuevo iPhone 15 Pro Max. Uff, casi se me cae. Empecemos por su peso y es que si antes no comprabas la versión Pro Max debido a que se te hacían un poco incómodo, pues este pesa a 221 gramos respecto a los 240 gramos que pesa la versión anterior. Y créeme que se nota la diferencia. Y recuerdas lo del calentamiento, pues Apple lo detectó y lo corrigió. Y luego de un par de semanas después de la actualización no he tenido ningún inconveniente. Indudablemente las cámaras. El lente principal dio una apertura de 1.7 y el ultra gran angular de 1.8 y en pocas palabras, mayor apertura, mayor entrada de luz y mejor calidad. Dentro de las configuraciones de cámaras puedes escoger entre 12 y 24 megapixeles. O mejor aún aprovechar formatos como el HIVF o el ProROV en 12 y 48 megapixeles. Convertiéndolo en uno de los mejores dispositivos para crear contenido. Ahora pasemos a lo no tan bueno y es que la autonomía es bajita. No dura tanto como en las versiones anteriores. Lo siguiente que tampoco está tan bueno es la isla dinámica. Y es que pudiese ser más útil, pero no cumple las expectativas. Tampoco está tan bueno la carga rápida que no es tan rápida. ¡Tú que apenas de este nuevo iPhone 15 Pro Max!",es,NEU
2023-08-19,lo_malo_de_iphone,444,https://www.tiktok.com/@aforesoluciones/video/7269110636972477702,,"#educacionfinanciera,#finanzaspersonales,#aforesoluciones,#apple,#iphone",True," 4 razones por las cuales no deberías de comprar un iPhone. 1. La marca se ha posicionado bastante bien en ventas debido a su equipo de marketing y estrategias, lo cual por consecuencia hace que sus precios se vayan a las nubes, pero en definitiva no lo hace el mejor teléfono del mercado y mucho menos se le ha adecuado para tu bolsillo. 2. Si te dedicas a la creación de contenido, viajas mucho y cuentes con una Mac, esto puede ser una buena opción debido a la compatibilidad y facilidad del usuario que ofrece la marca entre dispositivos. De lo contrario, Android tiene opciones disponibles también y en definitiva bastante amigables con tu presupuesto. 3. Si eres precisamente la persona más cuidadosa con tus dispositivos móviles, definitivamente no es la opción para ti debido a la fragilidad de sus pantallas y cargadores. 4. Sus cámaras no son las mejores y otras marcas ofrecen calidad iguales o superiores por menor precio. En general y como conclusión, consideramos que no es necesario gastar dinero en un teléfono de estos a menos de que sea la herramienta que necesitas para generarte dinero. ¿Tienes algún otro punto que te gustaría compartir sobre por qué la comunidad no debería de comprar un teléfono de estos? Déjanos en los comentarios. No olvides seguirnos en esta y todas nuestras redes sociales para seguir recibiendo contenido de valor como este.",es,NEU
2020-08-17,lo_malo_de_iphone,4497,https://www.tiktok.com/@josealramos/video/6862093201289891077,,"#iphone,#apple,#celular,#celulares,#ios,#siri,#ios14,#iphones,#tecnologia,#applemusic,#josealramos",False,,,
2023-02-03,lo_malo_de_iphone,11400,https://www.tiktok.com/@topesdegama/video/7195853349021895942,,"#iphone,#techtok,#tecnología,#smartphone,#camara",True," con Jalmar Basquez. Vale la pena el iPhone 14 Plus. Mira, el iPhone 14 Plus solo merece la pena si necesitas muchísima batería. Lo hemos dicho ya varias ocasiones. Esta generación de iPhone ha sido extremadamente continuista. El iPhone 14 prácticamente el iPhone 13. La versión Pro sí que tiene un poquito más de sentido. Ahora bien, el iPhone 14 Plus es una de las principales novedades de Apple para este año. Es un iPhone 14 más grande, pero tiene más pantalla. La gran virtud que tiene el iPhone 14 Plus es la autonomía. Quieres un iPhone normal con mucha batería. Si no es el caso, el Plus no tendría sentido.",es,POS
2024-06-19,lo_malo_de_iphone,231800,https://www.tiktok.com/@galan_david/video/7382096635347668229,,#iphone,True,,en,
2025-01-13,lo_malo_de_iphone,5378,https://www.tiktok.com/@laura_camargo29/video/7459571479085124870,,"@iPhone.elitee,#😔😔,#greenscreen,#estafados",True," Contéstame el teléfono a Chuchu, ¡es tu madre! No me interesa el Sebastián Vetez para el barca, tiro Matías, me balas la agua y yo irás a ir medio... ¡Ándale allá! ¡Ándale, Cochino Chuchu, es tu madre! ¿Queréis que te vaya a hacer escándalo para allá donde estáis? ¡Ah, ya donde estáis, André la Pela! Carlos, Carlos...",es,NEG
2024-07-19,lo_malo_de_iphone,359,https://www.tiktok.com/@robertoeltecnico/video/7393441152550079750,,"#iphone,#apple,#mac,#display,#alwayson,#alwaysondisplay,#bateria,#daño,#degradado,#degradacion,#inutil,#viral,#videoviral,#videoviraltiktok,#tiktok,#fyp,#fypシ゚viral,#fypage,#fyppppppppppppppppppppppp",True," Si tú tienes un iPhone, por favor, desactiva esta opción. Así es, si tú tienes un iPhone 14 o 15 Pro Max, desactiva esta función, que es la función más inútil y más dañina que ha inventado Apple en toda su historia. Ya te imaginarás de que estoy hablando, ¿no? Bueno, la función es el Always On Display, así es, la pantalla siempre encendida. Es la función más inútil que Apple se le ha ocurrido inventar en toda su vida. ¿Cómo para qué te puede servir tener la pantalla de tu teléfono encendida cuando lo traes en el bolsillo? No tiene ningún sentido y nada más se dedica a dañar tu batería. No tiene ninguna otra función en realidad. Y vas a decir, claro que no, yo tengo esa función activa y mi teléfono tiene 7 meses y la pila está al 100%, pues esto es un engaño. Ninguna batería va a durar 7 meses al 100%. Sí, ahí te dice 100%, pero desde el día 1 de uso, la batería ya está generando un desgaste. Si tú a los 6 o 7 meses sigues viendo el 100%, prepárate porque muy pronto vas a ver el bajón, pero brutal. Pasa que después de que lo actualizas o de repente, aunque no lo actualices, de repente ves que bajan el 99 y dices, ah, muy bien. Y esperas que dure otros 7 meses en bajar al 98 y definitivamente esto no pasa. ¿Qué pasa? Que una vez que baja del 100 al 99, ahora sí empiezas a ver el desgaste real. De repente en un mes ya tienes 95 y dices, como si en dos meses ya estás en 89 y dices, pero ¿cómo aquí ahora se pasó esto? Esto es porque el desgaste real no lo ves hasta pasado mucho tiempo. ¿Por qué Apple hace esto? No lo sé, pero si quieres mitigar un poco el desgaste de tu batería, desactiva esta función que no te va a servir para absolutamente nada, más que para desgastar tu batería. Eso también aplica si tienes un Apple Watch. ¿Eh? Saludos.",es,NEG
2023-08-16,lo_malo_de_iphone,79700,https://www.tiktok.com/@tecnologiaparami/video/7268078549653802245,,"#iphone,#iphones,#tecnologiaparami",True," Hoy despertamos con la noticia de que Apple acaba de ser condenada a pagar más de 500 millones de dólares por relentizar a propósito iPhones antiguos. Apple admitió que lanzó una actualización que redujo el rendimiento de algunos de sus modelos. El iPhone 6, el iPhone 6 Plus, el iPhone 6S, el iPhone 6S Plus, el iPhone 7, el iPhone 7 Plus y también el iPhone SE de primera generación. El motivo, según la compañía, era tratar de evitar problemas con el procesador y la batería, pero nunca informó a los usuarios de esta medida. Y claramente, después de que los usuarios descargaron e instalaron la actualización, pues, sus teléfonos se volvieron lentos y no entendían la razón, por lo que tuvieron que comprar un teléfono nuevo. Y ahora, legan que hubiesen preferido simplemente cambiarle la batería a su equipo. Y bueno, ahora muchos de estos usuarios van a recibir una gran compensación de 65 dólares. ¿Qué te parece que Apple haya hecho eso? ¿Y qué te parece esa compensación?",es,NEG
2024-11-18,lo_malo_de_iphone,1500000,https://www.tiktok.com/@mariajosecabreram/video/7438495822586613047,,"@Amazon,@apple,@Amazon México,#fyp,#apple,#estafa,#imjustagirl,#buenfin,#mexico,#amazon",True," Yo, V, decides cambiar de celular después de 5 años y pasa esto. Por los 5 años locos hayen sì unfairmenteacceptable. P wanna que dice Dios?",es,NEG
2023-10-02,lo_malo_de_iphone,174800,https://www.tiktok.com/@isa_marcial/video/7285450272988564741,,"#celulares,#smartphones,#smartwatch,#android,#tecnologia,#isamarcial,#review,#unboxing,#elrecuento,#noticias,#apple,#ios,#iphone,#iphone15,#calentamiento",True," Apple acaba de dar una respuesta oficial al problema del calentamiento que está sufriendo la serie iPhone 15. El comunicado dice lo siguiente. Hemos identificado algunas condiciones que pueden hacer que el iPhone se caliente más de lo esperado. El dispositivo puede sentirse más caliente durante los primeros días después de configurarlo o restaurarlo debido al aumento de la actividad de segundo plano. También encontramos un bug en iOS 17 que está afectando a algunos usuarios y se solucionará en una actualización de software. Otro problema tiene que ver con algunas actualizaciones recientes de aplicaciones de terceros que hacen que sobrecarguen el sistema. Estamos trabajando con estos desarrolladores de aplicaciones en correcciones que están en proceso de implementación. Algunos usuarios reportaban que desactivando la actividad en segundo plano de Instagram se solucionaban muchos problemas, pero lo cierto del caso es que el iPhone 15 sí se está llegando a calentar.",es,NEG
2020-11-14,lo_malo_de_iphone,62800,https://www.tiktok.com/@julitecno/video/6895053980888616193,,"#iPhone,#iOS14,#apple,#rutina,#porquelohago,#sialatolerancia,#amolabachata",True," Pleno 2020 y sigues haciendo esto. En el 2017 la página iPad Isa te nos dice del montando mitos no se te ocurra a salar la app de tu iPhone, millones de personas están perdiendo su tiempo, su batería y la energía de sus dedos. Y por acá mas abajo nos dicen no hay absoluta necesidad de hacerlo, aunque se trate de una práctica común, incluso John Gruber de Apple escribió un post sobre el tema. Y complementan diciendo es que iOS está diseñado para que las apps en segundo plano se congelen, limitando la cantidad de RAM y batería que consumen. También la página de tecnología de actualidad iPhone nos dice por qué cerrar aplicaciones es malo para la batería, esto fue como en 2018. Apple esfera dice como cerrar apps en el iPhone X y por qué no es necesario publicado en el 2018. Y nuevamente Apple esfera nos dice cerrar las aplicaciones de iOS, continuamente nos sirve de nada te explicamos por qué publicado en 2019. Sigue para que siempre estés actualizado.",es,NEG
2023-09-18,lo_malo_de_iphone,19200,https://www.tiktok.com/@appleworkargentina/video/7280369604151561478,,"#ios17,#iphonetricks,#iphonehacks,#iphone11,#serviciotecnico,#applehack,#apple,#appleworkargentina",True," descargues iOS 17. Los primeros sistemas operativos vienen necesariamente con ciertas fallas que no se pudieron suplir en las versiones beta, con lo cual si vos descargás las primeras tandas de sistemas operativos que vengan, probablemente tu equipo falle. El año pasado recibimos más de 10 equipos con problemas en su sistema que implicaban directamente el hardware, problemas en las cámaras, problemas en las baterías, apagados repentinos. Para que no te pase esto te voy a indicar a continuación qué es lo que tienes que hacer en la configuración de tu teléfono para que no se te descargue automáticamente. Vamos a abrir configuración. En configuración vamos a general, vamos a abrir actualización de software donde dice automática, vamos a ingresar y vamos a dejar sólo la del medio desactivada. Vamos a ir hacia atrás, vamos a versión beta y en esta es muy importante que figure desactivada. Una vez que tengamos bien configurado esto no vamos a tener instalaciones repentinas cuando no utilicemos el teléfono. Este es el listado de equipos que va a ser compatible con iOS 17. Si tu equipo no está acá no lo vas a poder descargar. La siguiente pregunta es cuando lo descargo. Mi recomendación es que lo descargues desde el 17.3 en adelante. 17.2 si sos muy ansioso, nunca 17.1. Y recordad que si no querés tener problemas con tu teléfono.",es,NEG
2024-12-18,lo_malo_de_iphone,4424,https://www.tiktok.com/@celularesnuevossaavedra_/video/7449867767613869317,,"#marciotip,#apple,#celularesnuevossaavedra,#iphone",True," De 6 a 9 años es lo que puede durarte un iPhone, ¿sabías? ¿Y cuánto dura un Android? Y esto se debe a 2 puntos claves. En primer lugar, Apple lanza actualizaciones de software por mucho más tiempo que Android. Por ejemplo, el iPhone 11, justo acá tengo uno, por mucho llamado el teléfono del bien, en este momento está corriendo el iOS 18.1 con las últimas funciones que están en tendencia. Y en segundo lugar podemos hablar de la calidad de construcción. Los iPhone están hechos de materiales premium y duraderos, como aluminio y cerámica, lo que los hace mucho más resistentes y ni hablar de su rendimiento. El chip A18 Pro que llevan estos bichitos, en este momento sigue siendo mucho más rápido que la mayoría de los competidores que usan Android. Invertir en un iPhone es calidad y durabilidad. No es solamente moda, por más que te encanta que te pidan que saques la foto en el grupo o en la salida familiar porque tenés la mejor cámara. Así que ¿qué más te puedo decir? Ahora se ven las fiestas, estamos terminando el año. Y a qué tienes iPhone 13, que es el modelo más recomendado para entrar a la comunidad de Apple o para que tengas el mejor equipo en la relación de precio o calidad. Mandame un mensaje en este momento y te pasás por mi oficina en Argentina Buenos Aires Capital Federal, barrio de Saavedra. Mirá, estos te están esperando.",es,POS
2024-08-25,lo_malo_de_iphone,691100,https://www.tiktok.com/@juanvaca31/video/7407166476869831941,,"#paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,#iphone",True," Para entonces, lucha que se haría en un convoy Mar y melas con equipo, lengüen calor, no se huy...",es,NEU
2020-08-01,lo_malo_de_iphone,52200,https://www.tiktok.com/@mixstore.mx/video/6856160201511390469,,"#flashwarning,#apple,#reparacion,#lucealmaximo,#iphone,#iphone11,#sigueme,#video,#tiktok",True, 14 cosas que un técnico recomienda revisar antes de comprar un iPhone usado de estética que el touch funcione correctamente que el LCD no presente manchas que el equipo no tenga cuenta de iCloud que la cámara trasera y frontal funcione y enfoquen correctamente que el micrófono funcione que las bocinas funcionen correctamente que el teléfono cargue que la huella o el Face ID funcione que funcione el sensor de proximidad que el equipo de in-mail que el equipo detecte señales de red wifi que el equipo detecte señales de bluetooth que baje señal síguenos y comparte para más videos,es,NEU
2024-01-06,lo_malo_de_iphone,64700,https://www.tiktok.com/@tecnobit/video/7321069328420408581,,"#smartphones,#tecnologia,#tech,#android,#iOS,#TecnoBit",True," Usar estos protectores para tu cámara es una pésima idea, acá te explico el por qué. Vamos. Lo que ocurre es que estos protectores pueden generar la acumulación de polvo o humedad en los sensores, aunque el mayor problema es que suelen ser plásticos de muy mala calidad, generan destellos anormales en fotografías con flash o con mucha luz. Aunque lo peor es que el protector tiene un pegamento muy potente, puede dañar los lentes a retirarlo. Los cristales de los lentes están hechos de materiales muy resistentes, con tracadidas y rayaduras, aunque si eres un usuario muy torpe que hace caer demasiado su teléfono, se puede que igual se rompan. Para eso y que protejas, utiliza una estucha que tenga una tapa física, así no se dañará de ninguna manera. Así que si te salen tus fotos mal porque utilizas uno de estos, es netamente tu culpa.",es,NEG
2024-12-09,lo_malo_de_iphone,275200,https://www.tiktok.com/@cammmilagarcia/video/7446596625289448709,,,True," Yo tengo el iPhone 13 desde hace dos años, desde 2022 Y mi condición de batería está en 61 Quiero llorar, o sea no sé, yo sé que eso es malo No me pueden decir que no es malo porque o sea, me han dicho Yo tengo 3, 4 años con mi teléfono y la condición está en 83 O sea, sé que yo también le doy un poquito de lata a la batería del teléfono, Turo Turo, sea, que tanto La batería se gasta por minuto Yo creo que hoy he cargado el teléfono unas 4 veces O sea, por lo menos sigue cargando rápido, o sea, que cargue demasiado rápido Lo tengo de repente en 15 lo pongo a cargar y en un ratico ya está en 50 O sea, literal, aunque no sé si yo también se amalo Pero está demasiado grave, yo sé que está demasiado grave Y la propia, al sistema, al propio configuración me dice que mi batería está muy degradada Y aparte del almacenamiento es otro problema más que me tiene No importa Vamos a aguantar, vamos a resistir Se viene el cambio de teléfono pero no muy pronto tampoco O sea, me da esta cosa ¿Me pueden decir su condición de batería para no sentirme tan mal? Oh no, mejor no la digas, no sé si sentí peor Porque no hay nada, pero ¿qué está?",es,NEU
2024-10-24,lo_malo_de_iphone,123300,https://www.tiktok.com/@elsanti_pc/video/7429483581459762437,,"#Celulares,#tecnologia,#honorx8b,#iphone",True," Estos son los peores celulares que no debes comprar en 2024, Honor X8-B. Si, ya se que parece un iPhone, pero este teléfono es pura publicidad engañosa. Empezando por su productor Snapdragon 680, que da un pesimo rendimiento en juegos medianamente exigentes, además en el uso diario se puede llegar a trabar. Y peor aún su cámara que es una porqueria sabiendo lo que cuesta, que son más de 250 dólares. Pero mejor te compras un Samsung A15. Por eso es que…",es,NEG
2023-12-05,lo_malo_de_iphone,378700,https://www.tiktok.com/@benja_guzm/video/7309266863404387590,,"#parati,#iphone,#fyp,#apple",True, desventaja de tener iPhone la primera su cargador básicamente si no te juntas con gente que tenga iPhone vas muerto porque si no tenés este cable ahora la segunda si llevas tu cargador a todos lados también tenés que llevar este aparato que estás acá o sea imagínate llevar esto en el bolsillo chavón no te entra ahora me preguntarán por qué tenés que llevar este coso que es un adaptador triple porque normalmente los iphone con cargador original vienen con esta ficha o sea man cómo metes esto acá no entra,es,NEG
2024-11-12,lo_malo_de_iphone,43500,https://www.tiktok.com/@carloschaviratv/video/7436209316731866423,,,True," es muy obvio las innovaciones de Apple con estos teléfonos ya cansaron a los usuarios. Bueno, nos cansaron porque me incluyo en esta lista. O sea, no puede ser posible que casi en pleno 2025 el iPhone siga siendo un teléfono que en vez de llevarte a tener una experiencia en el futuro, te está subiendo a una máquina del tiempo que te lleva al 2018. O sea, dan estos teléfonos de acá. Estos teléfonos son innovadores, piensan en dar una experiencia diferente a sus clientes, que sientan que están avanzando en el tiempo y que no se quedan estancados con un pedazo de metal que sirve para lo mismo que cualquier teléfono que te encuentras en una tienda de la esquina. Y esto es algo que muchísimas marcas están tomando a su favor. Ven el estancamiento de iPhone y dicen, bueno, este es nuestro momento para ganarnos esos clientes y saben que es lo peor de todo, que lo están logrando. Pero si para el siguiente lanzamiento salen con una vacilada como la que fue el iPhone 16 será la última vez que tenga un iPhone M. Lo siento Apple, pero esta vez no soy yo, eres tú. Yo soy Carlos Chavira, chau chau. Bye bye.",es,NEG
2023-11-18,lo_malo_de_iphone,281500,https://www.tiktok.com/@iexperion/video/7302878018186267909,,"#iPhone,#iPhone8,#iPhone8Plus,#iPhoneX,#Apple,#iphonebarato",True," Eso son los iPhones que no te recomiendo comprar para este 2024. Iniciamos hablando del iPhone 8. Es un dispositivo que es bastante pequeño y que su pantalla aún más lo es. Y bueno, las cámaras ya no están a la vanguardia de las necesidades actuales. Finalmente, no tenemos una muy buena actualización o relación de batería si lo queremos traducir de esa forma y en la parte de seguridad estaremos desprotegido. Lo mismo pasa con el iPhone 8 Plus, su hermano mayor. Aquí si tendremos una mejor duración de batería pero el procesador es algo lento, ya no recibimos actualizaciones y finalmente tenemos muy poco almacenamiento para lo que necesitamos en la actualidad. Y bueno, finalmente nuestro tercer iPhone no recomendado para este 2024 vendía a ser el iPhone X. Y este dispositivo, si bien trae un poco más de RAM, ya trae Face ID, trae una pantalla OLED, tampoco cumple con las expectativas actuales ya que tenemos el mismo procesador y ya no tenemos actualizaciones de iOS. En resumen, yo diría que...",es,NEG
2024-09-08,lo_malo_de_iphone,79,https://www.tiktok.com/@anayram26/video/7412471167547673862,,#parati,True, King of King of Rock Rocking Rocking Rock,en,
2024-07-21,lo_malo_de_iphone,64,https://www.tiktok.com/@pam.garcia.29/video/7394312896034901254,,"#paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,#iphone,#inicio,#francas,#diversion,#amigas",True, King of King of Rock,en,
2024-01-08,lo_malo_de_iphone,752500,https://www.tiktok.com/@dimehectorg/video/7321890319803485446,,"#parodia,#apple,#applestore,#iphone,#dimehectorg",True," ¡Uff! Vamos a ver qué encontramos por ahí. Hola, ¿cómo estás? Bienvenido, por favor, pásale. Gracias. Es tu casa. Gracias. Ay, este es el color que yo quiero, está súper bonito. Ese que tienes en tus manos es el iPhone 15 Pro, en versión titanio. Pero tenemos diferentes colores y diferentes modelos, diferentes capacidades. No importa lo que sea que tengas en tu bolsillo, nosotros te podemos apoyar. Muchas, muchas gracias. ¿Quieres un tecito? El tamaño de esta tablet está... Bueno, si quieres, también tenemos diferentes tabletas, diferentes correas, otros tipos de Apple Watch, no importa, realmente también tenemos hasta el Ultra. ¿Quieres un cafecito ahora? Ay, aquí están los Airpods. Pero ya no está el Apple Genius aquí. Perfecto. Estos son los que yo quiero. Ay, excelente decisión. Los Airpods te los puedes llevar ahorita mismo, ¿eh? Si quieres, los puedes abrir, incluso te los puedes probar. ¿O quieres una botellita de agua? Creo que sí. Ay, y también voy a ver si aquí me lo pueden reparar porque... Claro que sí, te lo podemos reparar. Y de hecho, préstame lo tantito porque creo que lo tienes un poquito sucio de la pantalla. No te preocupes, aquí te lo limpiamos y acompáñame de este lado para que te lo pueda cargar al 100% en dos minutitos. Ah, ok, gracias. Bueno, espero que no tarden mucho. ¿Listo? ¿Y qué? Ya está, ya quedó la solucionada de su pantalla y esto es completamente gratuito porque tiene Apple Care. Ah, que maravilla. No más, que excelente servicio. Aquí siempre me tratan súper bien. ¡Jove, joven, joven! Se los dían sus Airpods de regalo por habernos visitado el día de hoy. ¿En serio? Claro que sí. Muchísimas gracias. Estamos por servirle. ¡Wow!",es,POS
2024-11-12,lo_malo_de_iphone,781800,https://www.tiktok.com/@carloschaviratv/video/7436208672650382648,,,True," A por ahora si está preocupado la cantidad de personas que se están cambiando de iPhone a Android es impresionante y esperen a conocer que fue lo que lo ocasionó. Pero antes de comenzar estar interesante saber cuántas personas hay de iPhone y cuántas personas hay de Android. Pues hay un creador de contenido que sigo mucho que se llama Dilan Page. Pues hace poco hizo el cambio de su iPhone 13 al iPhone 16 y subió un video donde dice que fue la peor compra que ha hecho en su vida. Ya que una de las principales razones por haberlo comprado es para utilizar la inteligencia artificial que tramposamente utilizaban en su publicidad cuando ni siquiera podías descargar. Pero bueno, a raíz de esto dijo que iba a darle una oportunidad a Android. Entonces adquirió este teléfono que están viendo aquí al utilizarlo quedó completamente sorprendido. Dice que una de las cosas que más le gustó es que ese teléfono sí trae la función de inteligencia artificial. Pues bueno, gracias a este video y a la gran cantidad de seguidores que tiene la gente empezó a cambiarse de iPhone a Android. Y de acuerdo a varias revistas de tecnología y finanzas, las ventas de iPhone disminuyeron de una manera bastante notoria y las ventas de este Android se vieron muy beneficiadas. Y chéquense la cantidad de personas que se han cambiado de iPhone a Android, de verdad es increíble. Pues en julio de este año el porcentaje de cambio de iPhone a Android fue de un 26%. En septiembre subió al 40% y en octubre se fue hasta el 59%. Y aunque no lo crean, este creador de contenido tuvo una parte importante que ver en este cambio.",es,NEG
2024-10-03,lo_malo_de_iphone,19500,https://www.tiktok.com/@airphone_mex/video/7421765825519947013,,#airphonemex,True," Si vas a comprar un iPhone semi nuevo, esto es lo que sí o sí tienes que revisar. Lo más importante es que no tenga ningún reporte tanto de e-mail como de bypass. Para revisar que el equipo que vas a comprar semi nuevo no tenga reporte, te vas a ir a esta plataforma e-mail.pro, vas a poner el e-mail y cuando le des a check te debe salir Blacklist status clean en verde, en caso este 13 Pro. Ahora para lo del tema del bypass lo vemos al final. Después de eso vamos a revisar que sus piezas sean totalmente originales como pantalla, máximo y que tengas opción de True Tone. Ahora para lo que mucho es muy importante la batería siempre revisa su condición, yo te recomiendo arriba de 85% de batería. Si el equipo que vas a comprar tiene alguna pieza desconocida de pantalla, batería, cámaras, en esta opción siempre te lo va a decir. Ahora algo que muchos no revisan al momento de revisar el equipo es el tema del micrófono. Simplemente graba una nota de voz, escúchala y lo reproduces. Una nota de voz. Ahora algo muy importante, las cámaras simplemente graba un video, fíjate que todos los lentes funcionen, que no vibren, métete al modo retrato porque a veces pasa. Verifica también el tema del sonido que ambas bocinas tanto la de arriba y la de abajo funcionen sin ningún problema. Un tip que yo les doy para revisar la pantalla, se mete alguna nota y crean una nueva y simplemente se ponen a escribir en toda la pantalla, que no tenga píxeles muertos. Obviamente fíjate que no falle el Face ID, simplemente configúralo y cerciórate que funcione sin ningún problema. También muy importante, revisa la estética que tenga el equipo. Si ella es un equipo que está cuidado, eso hablará del trato que le dieron al equipo. Pero si el equipo está maltratado, ahí depende de ti si lo quieres comprar o no. Ahora una vez hayas revisado todo, todo en el aspecto funcional, te vas a evitar el tema del bypass y eso lo vas a hacer así. Te vas a ir a configuración, a la opción general y hasta abajo le vas a dar en transferir o restablecer, seleccionas esta opción. Esto va a borrar el equipo de fábrica y si tiene alguna cuenta de bypass, aquí la va a votar, le das en continuar. Y cuando el equipo está en el típico hola, simplemente haces la configuración inicial de idioma, wifi, tu cuenta y todo. Así vas a evitar que te metan un equipo con bypass y te quede inutilizable. Si tienen alguna duda, déjenlo en los comentarios. Los veo por allá, hagan sus cotizaciones y bye.",es,NEU
2025-01-21,lo_malo_de_iphone,40800,https://www.tiktok.com/@crismxrtinez/video/7462104586107587846,,"#tecnologia,#humor,#efectoapple,#iPhoneTips,#iPhone16",True," el efecto Apple sin Airpass. ¿Qué onda con Chris? Va hablando solo. La gente va a pensar que está loco. ¿Qué onda con Chris? Ni siquiera el fin de semana puedo dejar de trabajar. Seguramente está teniendo una de sus juntas importantes. Sin iPhone. Uy se ve que el video que está haciendo Chris se va a ver muy lindo. Con iPhone. Uy se ve que el contenido que está creando Chris se le va a hacer viral fácil. Sin Bicham Pro. Está Chris. Ahí está. Seguramente está jugando Roblox perdiendo el tiempo. Con Bicham Pro. ¡Ah! Ahí está. Seguramente está trabajando en la aplicación que va a lanzar. Bueno, todo loco.",es,NEU
